"model","Variable","n_total","n_selected","selection_frequency","median_rank","freq_top10","mean_importance","sd_importance","median_importance","importance_scaled","sd_importance_scaled"
"RF","Age",100,100,1,1,1,0.0286127237937633,0.00570423304069807,0.0279691638484417,1,0.19538118609058
"RF","Thickness_in_throat",100,100,1,2.5,1,0.00820551117065805,0.00256725071516171,0.00797712320453528,0.301012883124246,0.0879333796746143
"RF","Gasp_for_air",100,100,1,4,0.99,0.00643611183494379,0.00194268550270032,0.0065130761503073,0.24040748036226,0.0665407943557847
"RF","Loss_of_appetite",100,100,1,4,0.97,0.00596686524600713,0.00286526753375557,0.0055173949578646,0.224334862981224,0.0981410410861272
"RF","Back_pain",100,100,1,4,0.96,0.00550421894433096,0.00213697568251455,0.00537048500185854,0.208488318403366,0.0731956146457375
"RF","Sex",100,99,0.99,9,0.61,0.00296912290996124,0.00173321654771071,0.0028054245290413,0.121656299705184,0.0593660712014138
"RF","No_comorbidities",100,100,1,9,0.66,0.00286396979307795,0.00171500488891719,0.00253938046382228,0.118054598906638,0.0587422861157822
"RF","Current_daily_smoker",100,98,0.98,9,0.61,0.00266662997371853,0.00184518909680579,0.00251696565292655,0.111295322472058,0.0632013509481726
"RF","Early_satiety",100,100,1,10,0.54,0.00254399322639481,0.00146079988054966,0.00226622865595036,0.10709477298899,0.0500352652611543
"RF","Antibiotics_last_2_y",100,97,0.97,10,0.54,0.00243215786644005,0.0016602806526709,0.00220637778648954,0.103264192239759,0.0568678735331586
"RF","Irritating_cough",100,99,0.99,11,0.48,0.00226996815813238,0.00149449535309874,0.00215026393649405,0.0977088761517332,0.0511894013817427
"RF","Weight_reduction_last_2_y",100,99,0.99,12,0.45,0.00225378167970579,0.00155351493083944,0.001887268570312,0.0971544574715963,0.0532109378476042
"RF","Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went",100,100,1,11.5,0.41,0.00200679234606165,0.000956151683684095,0.00185017259863565,0.0886945876495162,0.0327500732715228
"RF","Living_alone",100,93,0.93,13,0.38,0.00191863282038298,0.00139021801238389,0.00172157087569421,0.0856749507291119,0.0476176976371939
"RF","Weight_increase_last_2_y",100,96,0.96,17,0.1,0.00114637151657714,0.000792917899859196,0.00099389243709005,0.0592234841720974,0.0271589955462237
"RF","Legs_do_not_support",100,100,1,18,0.05,0.00100908123959561,0.000543000000372007,0.000973170710004955,0.0545210225152936,0.0185988165916315
"RF","More_irritable",100,98,0.98,20,0.03,0.000911742384618514,0.000605330227111482,0.000774313312796216,0.0511869755360706,0.0207337492885893
"RF","Pain_radiated_between_shoulder_blades_to_chest",100,100,1,18,0.01,0.000887976061538683,0.000431474580480739,0.000828477316386606,0.0503729322879741,0.0147788518983694
"RF","Persisting_pain",100,86,0.86,23,0.08,0.000795726304202601,0.000818785384594373,0.000580466639566114,0.0472131968991328,0.0280450077081884
"RF","Poorer_condition_lower_fitness",100,93,0.93,24,0,0.000702238407195044,0.000503804594857684,0.000627795780744272,0.0440110527945477,0.0172562969638302
"RF","Hard_to_get_air",100,95,0.95,26,0.02,0.000681987043818408,0.0005446180509701,0.000519602961561212,0.0433174038204879,0.0186542380028457
"RF","Rougher_voice",100,96,0.96,24.5,0.01,0.000681710815372849,0.000532024489609081,0.00063246166518136,0.0433079424536503,0.0182228837895334
"RF","COPD",100,89,0.89,26,0.01,0.000550091512429374,0.000486236784593659,0.000501179316593476,0.0387997227967682,0.0166545649550027
"RF","Lumps_pieces_in_sputum",100,98,0.98,27,0,0.000505957697076453,0.000303148335741321,0.000501813125503942,0.037288052931804,0.0103834259533121
"RF","Less_Smoking",100,81,0.81,29,0.02,0.000500577160521055,0.000520106550975805,0.00044506880929319,0.0371037589861505,0.0178146709817272
"RF","Panic_sensation",100,93,0.93,27.5,0,0.00048764784201227,0.000355478645031551,0.000447510105057846,0.0366609044310217,0.0121758418354586
"RF","Became_weaker",100,93,0.93,31,0,0.000484117577779076,0.000413351341352539,0.000381451837727878,0.0365399859467708,0.0141580953599518
"RF","Feeling_that_something_is_wrong",100,96,0.96,30,0,0.000463443367487392,0.00030609448471505,0.000416782581491726,0.0358318536353004,0.0104843373425873
"RF","Asthma",100,85,0.85,29.5,0.01,0.000463297527513686,0.000488204427734794,0.000411653857312629,0.0358268583297372,0.0167219605974975
"RF","More_down",100,86,0.86,29,0,0.000438109305395884,0.000392976664677191,0.000430383812393834,0.0349641122466482,0.0134602226631949
"RF","Pain_comes_and_goes",100,83,0.83,33.5,0.02,0.000424170319492802,0.000518056383696026,0.000348908748871249,0.0344866746000421,0.0177444487253871
"RF","Cold_flu_pneumonia_last_2_y",100,69,0.69,34.5,0.01,0.00042031056999861,0.000627609405022885,0.000281917334099496,0.034354470598416,0.0214968548935666
"RF","Labored_breathing",100,89,0.89,34,0,0.000383917482191732,0.000391209951728657,0.000270971016011204,0.0331079358565016,0.0133997092744706
"RF","Angina_pectoris",100,81,0.81,31,0,0.000375624665116617,0.000388061334886405,0.000370202201443095,0.0328238905826483,0.0132918629630042
"RF","Pneumonia",100,73,0.73,36,0,0.00031723966442205,0.000432852361454276,0.000255560050790838,0.0308240896270744,0.0148260436029968
"RF","Hard_to_catch_breath",100,89,0.89,37.5,0,0.000296574683539732,0.000301206679481043,0.000246108176825786,0.0301162734410036,0.0103169204125309
"RF","Less_will_to_do_things",100,79,0.79,37.5,0,0.000290399934820905,0.000366282203550637,0.000222232712693567,0.0299047761687343,0.0125458849354508
"RF","Less_energy_to_do_things",100,68,0.68,39.5,0.01,0.000277427977427119,0.00056726746823003,0.000181837281506808,0.0294604611480415,0.0194300250327466
"RF","Breathing_sound_rattled_wheezed",100,81,0.81,42,0,0.000231974134298567,0.000305367986104784,0.000143527602957332,0.027903577738919,0.0104594533381727
"RF","Feeling_chilly",100,72,0.72,44,0,0.000192380922722812,0.000314191763747938,0.000111707067108638,0.0265474324721295,0.010761685054412
"RF","Increased_need_for_sleep",100,61,0.61,41,0.01,0.000186652097344851,0.000445723292151506,0.000166122219982039,0.0263512089501826,0.0152668982608926
"RF","Pain_in_shoulder_blade",100,79,0.79,43,0,0.000167183867796791,0.00020020304890959,0.00013954776337876,0.0256843838480094,0.00685734767072544
"RF","Nail_changes",100,62,0.62,51.5,0,0.000122401185077486,0.00029592241489655,5.30612423954019e-05,0.0241504890012194,0.0101359239709815
"RF","Did_not_feel_well_rested",100,73,0.73,47,0,0.000116478597986749,0.000192364300720892,9.76493468506823e-05,0.0239476287600166,0.0065888551481293
"RF","Heartburn",100,60,0.6,52.5,0,9.9463691201204e-05,0.000446794420828623,6.58244673123015e-05,0.0233648347813587,0.0153035865220308
"RF","Wheezing",100,65,0.65,49,0,9.92202198228055e-05,0.00028977645803599,7.89458226152449e-05,0.0233564954084138,0.00992541287641189
"RF","Lost_sense_of_smell",100,52,0.52,62,0.01,7.7008486919379e-05,0.000356348909477895,4.50270219954196e-06,0.0225956999274376,0.0122056501021486
"RF","Mucus_cough",100,49,0.49,68,0,6.932222122756e-05,0.000322070469044897,-1.20929618812304e-06,0.0223324302298708,0.0110315461864511
"RF","Thick_consistency",100,63,0.63,53,0,6.69690661217274e-05,0.000251164245388885,5.51900285934057e-05,0.0222518300453495,0.00860286874983991
"RF","Pain_in_whole_body",100,78,0.78,53,0,6.14420620999706e-05,7.01845398265009e-05,4.84945256572772e-05,0.0220625193012769,0.00240395834789477
"RF","Chronic_bronchitis",100,67,0.67,53,0,5.27715271059488e-05,9.0304669666244e-05,4.96841434206531e-05,0.0217655364467748,0.00309311231554269
"RF","Stabbing_sensation_from_taking_deep_breaths",100,71,0.71,55.5,0,5.17412146161701e-05,0.000102798298604527,4.07354063515406e-05,0.0217302462202253,0.00352104364708565
"RF","Lump_swelling_or_obstruction_sensation",100,63,0.63,56,0,4.63873938042201e-05,0.000118838768027334,3.40421882908388e-05,0.0215468673412609,0.00407046123204712
"RF","Cold_feet",100,65,0.65,54.5,0,4.57465256620616e-05,0.000111167542301443,4.55555374999567e-05,0.0215249163485772,0.00380770668285541
"RF","Hoarse_voice",100,55,0.55,56.5,0,4.27918447558923e-05,0.000325751420994192,3.51489509326882e-05,0.0214237127238571,0.0111576260209643
"RF","Do_not_enjoy_food",100,51,0.51,61.5,0,4.24269032944713e-05,0.000264956897875821,8.86700010549946e-06,0.0214112127619731,0.00907529418951006
"RF","Discomfort_sensation",100,67,0.67,57,0,3.95930036098249e-05,0.000100389250524025,3.25916907889816e-05,0.0213141461313328,0.00343852901839509
"RF","Losing_breath_due_to_coughing",100,70,0.7,58,0,3.67746337694716e-05,7.27290608886203e-05,3.36269702511467e-05,0.0212176114283637,0.00249111319230633
"RF","Pain_persists_worsens_changing_body_position",100,50,0.5,63,0,2.22161664000359e-05,9.08694232525003e-05,8.55151632111251e-07,0.0207189553247286,0.00311245623517999
"RF","Felt_abnormally_unhealthily_tires",100,48,0.48,70,0,1.53838761049786e-05,0.00024468238597474,-9.50344720749907e-06,0.0204849359619081,0.00838085233301886
"RF","Pain_in_chest",100,51,0.51,62.5,0,9.91460104824456e-06,0.000156073282644211,3.82472423960456e-06,0.0202976025482807,0.00534581649496291
"RF","Changes_hard_to_describe.1",100,50,0.5,63,0,7.72019428048242e-06,3.25739047790543e-05,1.5945148688512e-07,0.0202224398061572,0.00111572022144354
"RF","Sweating_all_the_time",100,0,0,65,0,0,0,0,0.019958007987785,0
"RF","Breathing_sound_jarred_raspy",100,10,0.1,65,0,-1.69333022252018e-07,1.03073202061792e-05,0,0.0199522079991632,0.000353045963047163
"RF","Unlike_other_coughs",100,38,0.38,65.5,0,-1.38858709622745e-06,2.91530119358025e-05,0,0.0199104461522297,0.000998547922129222
"RF","Wheezing_cough",100,11,0.11,65,0,-1.53262880938149e-06,1.04652809014892e-05,0,0.0199055124406225,0.000358456427133246
"RF","Persistent_fatigue",100,46,0.46,70,0,-2.16095428401896e-06,0.000154903634037065,-1.00089333578375e-05,0.0198839910589382,0.00530575373270496
"RF","Pain_reduces_improves_when_changing_body_position",100,48,0.48,65,0,-2.35128368354166e-06,6.16913046324553e-05,-3.82994582518115e-06,0.0198774719031531,0.00211304835980006
"RF","Felt_worn_out",100,49,0.49,64,0,-5.98889714097161e-06,0.000237194707497587,-6.61220993717349e-06,0.0197528764971132,0.00812438463762611
"RF","Pain_that_shifts_location",100,6,0.06,67,0,-8.37780092853834e-06,1.52132677466844e-05,0,0.0196710518500238,0.000521084302736866
"RF","Headache",100,35,0.35,66,0,-9.72350891557284e-06,3.22874004199962e-05,-5.5245079778975e-06,0.0196249587081829,0.00110590688438429
"RF","Pain_persists_worsens_when_breathing",100,39,0.39,74.5,0,-9.82267401912992e-06,0.000122813034372271,-3.58216120438309e-05,0.0196215621086026,0.00420658766074903
"RF","Feeling_of_choking",100,31,0.31,68.5,0,-1.31927653853123e-05,3.72471746733843e-05,-1.3964515715193e-05,0.0195061298596639,0.00127578889471848
"RF","Thin_mucus",100,19,0.19,67,0,-1.37659879343168e-05,2.59210460789899e-05,-5.56841093925398e-07,0.0194864958614175,0.000887846743197195
"RF","Lump_in_the_chest",100,23,0.23,68,0,-1.58279290365005e-05,3.1786033307975e-05,-1.26091806438483e-05,0.0194158703285335,0.0010887340759954
"RF","Pain_in_neck",100,44,0.44,70,0,-1.6475237525042e-05,9.33593671815734e-05,-2.09924650364528e-05,0.0193936987413358,0.00319774170558247
"RF","Difficulty_suppressing_the_cough",100,29,0.29,68.5,0,-1.67729805176231e-05,5.4788842801888e-05,-1.57497978131886e-05,0.0193835004590031,0.00187662548405512
"RF","Breathing_sound_whistling",100,33,0.33,78,0,-2.78729812629414e-05,0.000148951050915096,-5.85710922028461e-05,0.0190033036304806,0.00510186606851326
"RF","Slight_cough",100,40,0.4,74,0,-3.06580012632342e-05,0.000131086558303351,-3.05526263651647e-05,0.0189079112250405,0.00448997210652289
"RF","Thickness_in_throat.1",100,32,0.32,74,0,-3.24251492533671e-05,9.89044434668527e-05,-3.16476295858924e-05,0.0188473829352868,0.0033876714601789
"RF","Asbestos",100,18,0.18,72,0,-3.26853462834078e-05,5.14447383358475e-05,-2.63050233560067e-05,0.0188384706759202,0.0017620833374906
"RF","Feeling_of_discomfort_uneasiness_hard_to_describe",100,30,0.3,73.5,0,-3.2875915589782e-05,7.6748780545972e-05,-3.48006851087237e-05,0.0188319433028542,0.00262879648623937
"RF","Difficulty_to_stay_awake",100,39,0.39,73.5,0,-3.29527628868698e-05,0.000115885714529604,-2.5303598736757e-05,0.0188293111319829,0.00396931334926273
"RF","Changes_hard_to_describe",100,28,0.28,82,0,-5.41476304809233e-05,0.000160599188147408,-6.72836868413348e-05,0.0181033452852138,0.00550083764838343
"RF","Day_sweats_more_than_usual",100,16,0.16,78,0,-6.03838269800675e-05,7.64351127860319e-05,-5.04249782034446e-05,0.0178897433057709,0.00261805274934464
"RF","Food_drinks_tasted_different",100,27,0.27,84.5,0,-6.33297129017666e-05,0.000131117852586142,-7.09672871901866e-05,0.0177888409265443,0.00449104399717779
"RF","Dryer_mouth",100,33,0.33,86.5,0,-7.36028900164774e-05,0.000174308627590229,-7.67772448522457e-05,0.017436964431445,0.00597041287784278
"RF","Thick_mucus",100,19,0.19,84.5,0,-7.39726171039404e-05,8.68348793745383e-05,-7.76182947498879e-05,0.0174243005524689,0.00297426518257281
"RF","Weaker_voice",100,31,0.31,87,0,-7.71085547427878e-05,0.000153674408654386,-8.69865516706642e-05,0.0173168885286241,0.00526365034886232
"RF","Breathing_sound_hissed",100,21,0.21,81,0,-7.8097237402614e-05,9.79439720147578e-05,-6.66868263363026e-05,0.0172830242055213,0.00335477342635427
"RF","Need_to_clear_throat",100,27,0.27,85.5,0,-8.07375439652427e-05,0.000173613634323836,-8.8839054831615e-05,0.0171925885195721,0.00594660799333965
"RF","Emphysema",100,21,0.21,86.5,0,-8.08964039611998e-05,0.000106593262914792,-8.31579362978639e-05,0.0171871472526725,0.00365102862890896
"RF","Breathing_sound_bubbled_gurgled",100,33,0.33,89,0,-8.69549450234061e-05,0.000222587066099821,-0.000107102589711035,0.0169796303209015,0.00762404422693138
"RF","Voice_changes_difficult_to_describe",100,21,0.21,88,0,-8.82233710343258e-05,0.000119518254743098,-0.000101048827620145,0.0169361842385424,0.00409373498673273
"RF","Pain_in_shoulders",100,17,0.17,89,0,-9.36706107359817e-05,0.000145006154243592,-0.000106051562109727,0.016749605579109,0.00496674560881533
"RF","Barking_cough",100,12,0.12,88,0,-9.80525094766992e-05,8.81155076985426e-05,-9.71373249673548e-05,0.0165995169401663,0.00301812921812324
"RF","Hacking_cough",100,14,0.14,86.5,0,-0.000101218541441199,0.000121362680939539,-8.3767823536781e-05,0.0164910741265555,0.0041569102068449
"RF","Difficult_sensing_smells",100,34,0.34,95,0,-0.000103266533863858,0.000265145435113604,-0.000144502849279798,0.0164209263633438,0.00908175196023531
"RF","Uneasiness_hard_to_describe",100,19,0.19,91.5,0,-0.00010565786970233,0.000183034221809989,-0.000112230172671541,0.0163390184137337,0.00626928161897563
"RF","More_Smoking",100,11,0.11,90,0,-0.000108045599651562,9.24228419578799e-05,-9.65258329872352e-05,0.0162572339729129,0.00316566387711658
"RF","Increased_amount_of_phlegm_expectorates",100,26,0.26,100,0,-0.000119895919364428,0.00029790883699544,-0.000172489336152574,0.0158513372459501,0.0102039628296657
"RF","Trouble_swallowing",100,16,0.16,93,0,-0.000127119008251048,0.000118914335283076,-0.00012770291171361,0.0156039322637489,0.00407304955898805
"RF","Breathing_sound_squeaked_as_if_through_a_pipe",100,21,0.21,93,0,-0.000128222846740647,0.000178523459519189,-0.000139325997780386,0.0155661236272834,0.00611477915032451
"RF","Chills",100,8,0.08,93.5,0,-0.000128817836600383,0.000109533578677596,-0.000120581975695148,0.0155457440558883,0.00375174021925227
"RF","Swollen_tender_joints",100,18,0.18,94,0,-0.000140216312915463,0.000158656035827257,-0.000132133819758826,0.0151553238528258,0.00543428086461302
"RF","Calf_cramp",100,27,0.27,102.5,0,-0.000145289309952504,0.000251370272844582,-0.000171062514205256,0.0149815637397554,0.00860992559488362
"RF","Pleural_fluid",100,25,0.25,96.5,0,-0.000146899922659313,0.000213478463967236,-0.000139200678846038,0.0149263970909275,0.0073120567124672
"RF","Hard_to_breathe_deeply",100,18,0.18,97,0,-0.000151064682453563,0.000189085306100403,-0.000152497689484144,0.014783745887413,0.0064765431416659
"RF","Blood_mixed_phlegm_expectorates",100,10,0.1,95.5,0,-0.000151173883543753,0.000124508950393786,-0.000137746411547432,0.0147800055355775,0.0042646761156613
"RF","Lost_my_voice",100,11,0.11,97.5,0,-0.000156798912994622,0.000131125416748776,-0.00014997437279569,0.0145873372280129,0.00449130308460576
"RF","Feeling_of_uneasiness_difficult_to_describe",100,9,0.09,100.5,0,-0.000162117497852225,0.000121161307496343,-0.000170656113106584,0.0144051652496965,0.00415001277087094
"RF","Coughing_fits",100,8,0.08,103,0,-0.00020078970808588,0.000139915257305818,-0.000205623229219575,0.0130805660879359,0.00479237238898535
"RF","Pain_in_throat",100,7,0.07,103,0,-0.000201612162973555,0.000144385434310879,-0.000210821691940986,0.0130523953925395,0.00494548473188093
"RF","Dryer_skin",100,8,0.08,105,0,-0.000205289015805253,0.000151248615348956,-0.000198316664168479,0.0129264559608556,0.00518056216332643
"RF","Anemia",100,6,0.06,106,0,-0.000210855387003364,0.000141848943801819,-0.000221909696187644,0.0127357968136665,0.00485860494968551
"RF","Clear_throat_more_often",100,8,0.08,105,0,-0.000213498959724417,0.000159079199450259,-0.000214316388767013,0.0126452492553759,0.00544877504989311
"RF","Night_sweats",100,20,0.2,106,0,-0.000219931726602134,0.000285393329090841,-0.00021711681366635,0.0124249143543567,0.00977528210055103
"RF","White_yellow_or_green_phlegm_expectorated",100,17,0.17,106,0,-0.000220963129327587,0.000237744549652487,-0.000213077265379942,0.012389586785094,0.00814321781144992
"RF","More_sensitive_to_different_smells",100,7,0.07,106,0,-0.000226759361342008,0.000135719767934837,-0.000231978726093222,0.0121910544534459,0.00464866863710772
"RF","Fever",100,9,0.09,109.5,0,-0.000239488564879271,0.000189464295641342,-0.000228151113345738,0.0117550542291643,0.00648952427786708
"RF","Pressure_sensation",100,10,0.1,111,0,-0.000240435437466883,0.000185567818928282,-0.000259591814755773,0.0117226219831595,0.00635606229685396
"RF","Feeling_pressure",100,9,0.09,112.5,0,-0.000263133910388398,0.000184891463693692,-0.000276066223530316,0.0109451547004926,0.00633289580154952
"RF","Changes_pitch_higher_lower",100,5,0.05,111,0,-0.000280718069079518,0.000217238220086162,-0.000265495372113555,0.0103428627259249,0.00744083574458006
"RF","Felt_out_of_sorts",100,6,0.06,116,0,-0.000311385583851474,0.000186290224526685,-0.000323520037631198,0.00929244010681999,0.00638080610757268
"RF","Dry_cough",100,7,0.07,115,0,-0.00032831444295581,0.000238087851546033,-0.000321481888978903,0.00871259343026123,0.00815497657562901
"RF","Heart_disease",100,8,0.08,117.5,0,-0.000350043539337922,0.000229995185218918,-0.000385076200483556,0.0079683291981509,0.00787778685803755
"RF","Born_in_sweden",100,5,0.05,120,0,-0.000395730459897212,0.000235642285537922,-0.000400688906580454,0.00640346242920701,0.00807121113618806
"RF","Sores_in_chest",100,12,0.12,121.5,0,-0.000398958269997787,0.00028968363486436,-0.000474000404263812,0.006292903593089,0.00992223350045715
"RF","University_education",100,1,0.01,124,0,-0.000582682144931089,0.000226053302852072,-0.000574895931339167,0,0.00774276964419495
"RLR","Gasp_for_air",100,99,0.99,2,0.97,0.27805775172235,0.0815551670498524,0.265187563809581,1,0.29330297948783
"RLR","Lost_sense_of_smell",100,100,1,3,0.91,0.241319060730606,0.0638180307349819,0.242652217759909,0.867873883162125,0.229513582483061
"RLR","Thickness_in_throat",100,100,1,3,0.98,0.24103493407195,0.0508135810509717,0.240528855729091,0.866852057095791,0.182744702264984
"RLR","Loss_of_appetite",100,100,1,4,0.99,0.22740987788154,0.0340030334999898,0.229889668701463,0.817851243034636,0.122287666103058
"RLR","Weight_increase_last_2_y",100,100,1,5,0.91,0.211577640478028,0.0456374323277065,0.212716991456708,0.760912577216316,0.164129329410953
"RLR","Back_pain",100,100,1,6,0.89,0.203533576944019,0.0429967584793014,0.202119354583707,0.731983106686609,0.154632475494642
"RLR","Living_alone",100,100,1,8,0.79,0.176586540261405,0.0341485054379504,0.176286889210648,0.635071452486362,0.122810837771748
"RLR","Antibiotics_last_2_y",100,100,1,9,0.73,0.170223729269606,0.0300855807049579,0.172011489729799,0.612188396889506,0.108199036058521
"RLR","Current_daily_smoker",100,100,1,10,0.57,0.162904180097886,0.0358914144924466,0.158157972265892,0.585864551837962,0.129078992655761
"RLR","Irritating_cough",100,100,1,12,0.33,0.133278565244293,0.0533318775298987,0.13356818491893,0.479319725556065,0.191801441245747
"RLR","Age",100,100,1,14,0.09,0.12682584324668,0.0136749637235474,0.126499970000703,0.45611331624849,0.0491803002751827
"RLR","Weight_reduction_last_2_y",100,100,1,15,0.18,0.121907630328876,0.0307150814027887,0.119015404521819,0.438425577326128,0.110462956751009
"RLR","Early_satiety",100,100,1,14,0.21,0.121319225455546,0.0402143116495427,0.121116504860737,0.436309452637333,0.144625752745416
"RLR","Lumps_pieces_in_sputum",100,96,0.96,16.5,0.19,0.11417979794009,0.0730920678992949,0.107872948940834,0.410633392641763,0.262866499662559
"RLR","Feeling_chilly",100,97,0.97,16,0.21,0.113184668372763,0.0498307441292507,0.112860265341241,0.407054533353853,0.179210051942765
"RLR","Less_Smoking",100,100,1,16,0.21,0.112135587012071,0.0448716237449005,0.111397529273557,0.403281643174768,0.161375194422583
"RLR","Persisting_pain",100,97,0.97,22,0.11,0.0846358621577806,0.0530642137561402,0.0808497470795607,0.304382314945467,0.190838821890233
"RLR","Pain_persists_worsens_changing_body_position",100,88,0.88,21,0.12,0.0825925341839439,0.0616423952921637,0.0837008461832923,0.297033740912986,0.221689181151532
"RLR","Legs_do_not_support",100,94,0.94,22,0.08,0.077614412375966,0.0505400204250513,0.076037133599983,0.279130547144273,0.18176087561665
"RLR","Rougher_voice",100,90,0.9,22,0.05,0.0758482656140765,0.0481134274072074,0.0765557753246326,0.272778820745892,0.173033936688269
"RLR","COPD",100,97,0.97,23,0.03,0.0754780967566103,0.0391383823854771,0.0749129638729513,0.271447554650366,0.140756307432702
"RLR","Pain_comes_and_goes",100,99,0.99,23,0.03,0.072787578487391,0.0382220850321637,0.0692356979289301,0.261771441495621,0.137460958363534
"RLR","Voice_changes_difficult_to_describe",100,80,0.8,25,0.15,0.072567044616834,0.076079334423329,0.0627449300548927,0.260978318954742,0.273609830878935
"RLR","Sex",100,100,1,23,0,0.0707421543685357,0.0268890426569593,0.0732467771081146,0.254415328939199,0.0967030859251459
"RLR","Asthma",100,99,0.99,25,0.04,0.0663403590917466,0.0416998529956891,0.0593317354695544,0.238584821609252,0.149968316788117
"RLR","Pneumonia",100,98,0.98,24,0,0.0649612557031316,0.0329855177483204,0.0681915889197214,0.233625048396412,0.118628297697155
"RLR","Hard_to_get_air",100,90,0.9,26,0,0.0559524899326071,0.0369704717175991,0.0554242942201206,0.201226146676456,0.132959687290126
"RLR","Feeling_pressure",100,82,0.82,28.5,0.02,0.0503778493839068,0.046789166429737,0.0400795542687105,0.181177647707555,0.168271397362292
"RLR","Hard_to_catch_breath",100,71,0.71,28,0.04,0.0488966779501444,0.0500223547248897,0.0444038527043719,0.175850799509339,0.179899155535282
"RLR","Breathing_sound_whistling",100,66,0.66,32,0.06,0.0435783015237249,0.0582723692149409,0.0249048819252921,0.15672392247219,0.209569302973894
"RLR","Less_energy_to_do_things",100,95,0.95,29,0,0.0434614715377035,0.0296432311828546,0.0421937435150998,0.15630375800888,0.106608181211414
"RLR","Angina_pectoris",100,66,0.66,33,0.06,0.0395458515975117,0.051751148851793,0.00970697739970412,0.142221719598019,0.186116547843875
"RLR","Breathing_sound_rattled_wheezed",100,80,0.8,30,0,0.0386435806135199,0.0353073441736195,0.0334947657964117,0.138976814615501,0.126978456651247
"RLR","Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went",100,77,0.77,32.5,0,0.0257248566999851,0.0313107899702099,0.0154379401720652,0.0925162364316038,0.112605348264036
